Country,Date,Pfizer/BioNTech,Moderna,Oxford/AstraZeneca,Johnson&Johnson,Sputnik V
Germany,2022-04-12,131977276,30798178,12797921,3744442,0
Germany,2022-04-13,132084038,30816878,12797941,3744630,0
Germany,2022-04-14,132172404,30832813,12798057,3744692,0
Germany,2022-04-15,132177336,30834075,12798059,3744696,0
Germany,2022-04-16,132182792,30835406,12798061,3744720,0
Germany,2022-04-17,132184207,30835888,12798063,3744723,0
Germany,2022-04-18,132186246,30836560,12798065,3744728,0
Germany,2022-04-19,132249453,30847433,12798067,3744779,0
Germany,2022-04-20,132327263,30860911,12798084,3744841,0
Germany,2022-04-21,132415576,30875868,12798086,3744895,0
Germany,2022-04-22,132485755,30889781,12798098,3744961,0
Germany,2022-04-23,132500711,30894473,12798114,3744977,0
Germany,2022-04-24,132505774,30895767,12798117,3744984,0
Germany,2022-04-25,132551560,30903330,12798121,3745053,0
Germany,2022-04-26,132650096,30919490,12798742,3745902,0
Germany,2022-04-27,132752737,30935697,12798747,3745985,0
Germany,2022-04-28,132857539,30952555,12798749,3746082,0
Germany,2022-04-29,132945403,30965832,12799995,3746158,0
Germany,2022-04-30,132961768,30969983,12800001,3746181,0
Germany,2022-05-01,132965228,30970807,12800012,3746207,0
Germany,2022-05-02,133001249,30977269,12800023,3746234,0
Germany,2022-05-03,133080367,30988754,12800396,3746441,0
Germany,2022-05-04,133206902,31009683,12800401,3746510,0
Germany,2022-05-05,133298715,31022473,12800697,3746653,0
Germany,2022-05-06,133365545,31031712,12800704,3746731,0
Germany,2022-05-07,133377813,31034503,12800707,3746740,0
Germany,2022-05-08,133381593,31035038,12800832,3746741,0
Germany,2022-05-09,133411989,31040183,12800957,3746762,0
Germany,2022-05-10,133483773,31050141,12801082,3746929,0
Germany,2022-05-11,133557160,31059663,12801083,3747015,0
Germany,2022-05-12,133633110,31069372,12801084,3747148,0
Germany,2022-05-13,133684818,31076960,12801086,3747183,0
Germany,2022-05-14,133694202,31078949,12801092,3747185,0
Germany,2022-05-15,133697424,31079766,12801099,3747196,0
Germany,2022-05-16,133724147,31083750,12801106,3747207,0
Germany,2022-05-17,133785076,31091536,12801488,3747385,0
Germany,2022-05-18,133846189,31098569,12801489,3747447,0
Germany,2022-05-19,133912388,31106967,12801493,3747475,0
Germany,2022-05-20,133960183,31114079,12801497,3747551,0
Germany,2022-05-21,133969723,31115911,12801511,3747568,0
Germany,2022-05-22,133972758,31116382,12801512,3747595,0
Germany,2022-05-23,133997697,31120090,12801513,3747623,0
Germany,2022-05-24,134053326,31126786,12801900,3747757,0
Germany,2022-05-25,134107304,31133485,12801901,3747808,0
Germany,2022-05-26,134109278,31133912,12801901,3747840,0
Germany,2022-05-27,134126884,31136885,12801902,3747872,0
Germany,2022-05-28,134133088,31138219,12801903,3747888,0
Germany,2022-05-29,134135163,31138658,12801904,3747896,0
Germany,2022-05-30,134156928,31141657,12801905,3747905,0
Germany,2022-05-31,134199887,31147086,12801906,3747945,0
Germany,2022-06-01,134244461,31152033,12801912,3747991,0
Germany,2022-06-02,134295041,31158025,12801918,3748015,0
Germany,2022-06-03,134332770,31162874,12801924,3748037,0
Germany,2022-06-04,134339076,31164147,12801926,3748045,0
Germany,2022-06-05,134340491,31164321,12801994,3748057,0
Germany,2022-06-06,134342073,31164536,12802062,3748073,0
Germany,2022-06-07,134371352,31168305,12802130,3748090,0
Germany,2022-06-08,134408556,31173415,12802131,3748111,0
Germany,2022-06-09,134454882,31178708,12802132,3748156,0
Germany,2022-06-10,134487597,31183552,12802133,3748184,0
Germany,2022-06-11,134495251,31185334,12802133,3748189,0
Germany,2022-06-12,134497111,31185790,12802134,3748191,0
Germany,2022-06-13,134517325,31188559,12802135,3748208,0
Germany,2022-06-14,134557909,31193497,12802137,3748261,0
Germany,2022-06-15,134599778,31199513,12802143,3748282,0
Germany,2022-06-16,134622333,31204012,12802150,3748302,0
Germany,2022-06-17,134649467,31210270,12802157,3748377,0
Germany,2022-06-18,134656920,31212469,12802164,3748381,0
Germany,2022-06-19,134660245,31213412,12802171,3748385,0
Germany,2022-06-20,134682022,31217137,12802173,3748390,0
Germany,2022-06-21,134725631,31222994,12802174,3748485,0
Germany,2022-06-22,134772644,31230534,12802175,3748598,0
Germany,2022-06-23,134829031,31238350,12802181,3748626,0
Germany,2022-06-24,134870168,31245516,12802181,3748682,0
Germany,2022-06-25,134879679,31248049,12802182,3748686,0
Germany,2022-06-26,134882349,31248567,12802182,3748705,0
Germany,2022-06-27,134903331,31251943,12802183,3748724,0
Germany,2022-06-28,134952916,31257536,12802210,3749026,0
Germany,2022-06-29,135000639,31264072,12802223,3749126,0
Germany,2022-06-30,135055422,31270401,12802225,3749155,0
Germany,2022-07-01,135086071,31275223,12802234,3749203,0
Germany,2022-07-02,135094462,31277183,12802243,3749206,0
Germany,2022-07-03,135096708,31277606,12802245,3749207,0
Germany,2022-07-04,135114826,31280476,12802247,3749213,0
Germany,2022-07-05,135157233,31285573,12802248,3749245,0
Germany,2022-07-06,135203499,31291655,12802249,3749275,0
Germany,2022-07-07,135256859,31298448,12802262,3749340,0
Germany,2022-07-08,135293368,31304194,12802263,3749388,0
Germany,2022-07-09,135302443,31306571,12802264,3749401,0
Germany,2022-07-10,135304700,31307055,12802265,3749402,0
Germany,2022-07-11,135325893,31310480,12802273,3749490,0
Germany,2022-07-12,135376238,31317298,12802274,3749550,0
Germany,2022-07-13,135428085,31325309,12802276,3749568,0
Germany,2022-07-14,135485176,31333815,12802278,3749595,0
Germany,2022-07-15,135529816,31343745,12802279,3749684,0
Germany,2022-07-16,135542130,31347699,12802294,3749685,0
Germany,2022-07-17,135545181,31348483,12802306,3749690,0
Germany,2022-07-18,135567123,31352630,12802318,3749730,0
Germany,2022-07-19,135613299,31358469,12802319,3749770,0
Germany,2022-07-20,135658068,31364408,12802320,3749799,0
Germany,2022-07-21,135713956,31372272,12802322,3749863,0
Germany,2022-07-22,135755483,31379140,12802323,3750326,0
Germany,2022-07-23,135764014,31381560,12802325,3750331,0
Germany,2022-07-24,135767574,31382164,12802326,3750333,0
Germany,2022-07-25,135786958,31384953,12802328,3750344,0
Germany,2022-07-26,135832586,31390498,12802329,3750351,0
Germany,2022-07-27,135879461,31396468,12802330,3750385,0
Germany,2022-07-28,135928882,31402137,12802336,3750431,0
Germany,2022-07-29,135965321,31407167,12802342,3750456,0
Germany,2022-07-30,135972850,31409105,12802342,3750458,0
Germany,2022-07-31,135974973,31409717,12802343,3750462,0
Germany,2022-08-01,135991432,31412525,12802465,3750494,0
Germany,2022-08-02,136025400,31416658,12802470,3750533,0
Germany,2022-08-03,136062551,31421038,12802475,3750553,0
Germany,2022-08-04,136101186,31424911,12802475,3750581,0
Germany,2022-08-05,136129523,31429078,12802476,3750607,0
Germany,2022-08-06,136136693,31431015,12802476,3750614,0
Germany,2022-08-07,136138467,31431298,12802477,3750617,0
Germany,2022-08-08,136153319,31433546,12802478,3750645,0
Germany,2022-08-09,136187297,31437548,12802479,3750661,0
Germany,2022-08-10,136222619,31441456,12802480,3750692,0
Germany,2022-08-11,136259224,31445444,12802481,3750735,0
Germany,2022-08-12,136284615,31448708,12802482,3750754,0
Germany,2022-08-13,136289205,31449930,12802483,3750756,0
Germany,2022-08-14,136290842,31450148,12802487,3750757,0
Germany,2022-08-15,136302447,31451981,12802491,3750768,0
Germany,2022-08-16,136331759,31455071,12802492,3750801,0
Germany,2022-08-17,136363981,31458045,12802497,3750873,0
Germany,2022-08-18,136402662,31461431,12802578,3751015,0
Germany,2022-08-19,136427860,31465400,12802579,3751023,0
Germany,2022-08-20,136433530,31466736,12802582,3751027,0
Germany,2022-08-21,136435347,31467169,12802583,3751029,0
Germany,2022-08-22,136449655,31469650,12802585,3751041,0
Germany,2022-08-23,136480819,31473272,12802585,3751057,0
Germany,2022-08-24,136515179,31477020,12802585,3751106,0
Germany,2022-08-25,136549248,31480861,12802586,3751146,0
Germany,2022-08-26,136574543,31484497,12802587,3751170,0
Germany,2022-08-27,136579670,31486182,12802589,3751176,0
Germany,2022-08-28,136581097,31486537,12802592,3751177,0
Germany,2022-08-29,136595701,31488589,12802595,3751203,0
Germany,2022-08-30,136625764,31491658,12802596,3751222,0
Germany,2022-08-31,136658544,31495037,12802596,3751247,0
Germany,2022-09-01,136687987,31497586,12802596,3751268,0
Germany,2022-09-02,136712422,31500444,12802597,3751292,0
Germany,2022-09-03,136717402,31501345,12802597,3751317,0
Germany,2022-09-04,136718985,31501522,12802597,3751328,0
Germany,2022-09-05,136731308,31503045,12802598,3751340,0
Germany,2022-09-06,136757001,31505231,12802598,3751341,0
Germany,2022-09-07,136783514,31507678,12802599,3751352,0
Germany,2022-09-08,136809981,31510108,12802600,3751414,0
Germany,2022-09-09,136828352,31512325,12802600,3751473,0
Germany,2022-09-10,136833577,31513296,12802601,3751477,0
Germany,2022-09-11,136834923,31513569,12802602,3751483,0
Germany,2022-09-12,136847716,31514784,12802603,3751526,0
Germany,2022-09-13,136885928,31518403,12802604,3751632,0
Germany,2022-09-14,136928536,31522804,12802606,3751916,0
Germany,2022-09-15,136975453,31527494,12802608,3752025,0
Germany,2022-09-16,137010514,31532102,12802631,3752073,0
Germany,2022-09-17,137018790,31534089,12802632,3752082,0
Germany,2022-09-18,137021349,31534608,12802634,3752083,0
Germany,2022-09-19,137040447,31536658,12802646,3752129,0
Germany,2022-09-20,137085147,31540315,12802649,3752219,0
Germany,2022-09-21,137133100,31543812,12802652,3752231,0
Germany,2022-09-22,137188139,31547346,12802656,3752353,0
Germany,2022-09-23,137227315,31550621,12802670,3752367,0
Germany,2022-09-24,137235590,31551703,12802685,3752378,0
Germany,2022-09-25,137239509,31552255,12802700,3752386,0
Germany,2022-09-26,137264201,31553796,12802711,3752413,0
Germany,2022-09-27,137328510,31556744,12802711,3752521,0
Germany,2022-09-28,137399072,31559014,12802711,3752576,0
Germany,2022-09-29,137482237,31561966,12802711,3752631,0
Germany,2022-09-30,137544891,31564964,12802712,3752653,0
Germany,2022-10-01,137560095,31565571,12802718,3752657,0
Germany,2022-10-02,137564447,31565771,12802724,3752659,0
Germany,2022-10-03,137570830,31566448,12802730,3752707,0
Germany,2022-10-04,137586706,31567218,12802737,3752756,0
Germany,2022-10-05,137608656,31568273,12802737,3752799,0
Germany,2022-10-06,137629039,31568916,12802737,3752856,0
Germany,2022-10-07,137646474,31569907,12802737,3752961,0
Germany,2022-10-08,137653012,31570351,12802737,3752975,0
Germany,2022-10-09,137655362,31570493,12802737,3752983,0
Germany,2022-10-10,137663777,31570858,12802737,3753006,0
Germany,2022-10-11,137676493,31571239,12802738,3753129,0
Germany,2022-10-12,137690046,31571571,12802786,3753243,0
Germany,2022-10-13,137704963,31572098,12802834,3753409,0
Germany,2022-10-14,137718411,31572512,12802883,3753682,0
Germany,2022-10-15,137724544,31572996,12802891,3753730,0
Germany,2022-10-16,137726206,31573123,12802900,3753761,0
Germany,2022-10-17,137734706,31573315,12802909,3753792,0
Germany,2022-10-18,137747087,31573612,12802910,3754127,0
Germany,2022-10-19,137762184,31573817,12802911,3754310,0
Germany,2022-10-20,137769334,31574042,12802960,3754389,0
Germany,2022-10-21,137782255,31574332,12802961,3754593,0
Germany,2022-10-22,137787169,31574417,12802965,3754627,0
Germany,2022-10-23,137788064,31574472,12802969,3754663,0
Germany,2022-10-24,137801236,31574644,12802973,3754878,0
Germany,2022-10-25,137816250,31574798,12802974,3755108,0
Germany,2022-10-26,137822640,31575039,12802976,3755172,0
Germany,2022-10-27,137841449,31575278,12802979,3755435,0
Germany,2022-10-28,137853297,31575542,12802981,3755625,0
Germany,2022-10-29,137856965,31575699,12802984,3755709,0
Germany,2022-10-30,137857965,31575715,12802986,3755797,0
Germany,2022-10-31,137862078,31575883,12802989,3755886,0
Germany,2022-11-01,137867382,31575916,12802990,3755891,0
Germany,2022-11-02,137879897,31576025,12802991,3756078,0
Germany,2022-11-03,137894832,31576292,12802992,3756280,0
Germany,2022-11-04,137905123,31576466,12802993,3756554,0
Germany,2022-11-05,137908132,31576622,12802993,3756586,0
Germany,2022-11-06,137908892,31576677,12802993,3756643,0
Germany,2022-11-07,137913556,31576716,12802994,3756701,0
Germany,2022-11-08,137929209,31576944,12802994,3756924,0
Germany,2022-11-09,137941316,31577094,12802995,3757134,0
Germany,2022-11-10,137953658,31577256,12802996,3757317,0
Germany,2022-11-11,137962965,31577424,12802997,3757434,0
Germany,2022-11-12,137965259,31577546,12802998,3757495,0
Germany,2022-11-13,137966016,31577568,12802999,3757496,0
Germany,2022-11-14,137971027,31577717,12803000,3757590,0
Germany,2022-11-15,137980363,31577874,12803001,3757954,0
Germany,2022-11-16,137990880,31578032,12803003,3758172,0
Germany,2022-11-17,138001265,31578145,12803004,3758404,0
Germany,2022-11-18,138008608,31578312,12803006,3758525,0
Germany,2022-11-19,138011066,31578404,12803007,3758549,0
Germany,2022-11-20,138011780,31578481,12803009,3758591,0
Germany,2022-11-21,138015673,31578525,12803011,3758702,0
Germany,2022-11-22,138023833,31578684,12803011,3758882,0
Germany,2022-11-23,138032172,31578761,12803012,3759094,0
Germany,2022-11-24,138041040,31578900,12803013,3759174,0
Germany,2022-11-25,138046863,31578997,12803014,3759303,0
Germany,2022-11-26,138049202,31579161,12803014,3759348,0
Germany,2022-11-27,138049666,31579217,12803014,3759350,0
Germany,2022-11-28,138052850,31579329,12803015,3759369,0
Germany,2022-11-29,138058838,31579573,12803015,3759470,0
Germany,2022-11-30,138065524,31579911,12803015,3759561,0
Germany,2022-12-01,138072310,31580067,12803015,3759668,0
Germany,2022-12-02,138077100,31580275,12803016,3759716,0
Germany,2022-12-03,138078740,31580380,12803016,3759728,0
Germany,2022-12-04,138079359,31580434,12803017,3759734,0
Germany,2022-12-05,138081995,31580515,12803017,3759791,0
Germany,2022-12-06,138087213,31580732,12803018,3759925,0
Germany,2022-12-07,138093027,31580854,12803022,3760010,0
Germany,2022-12-08,138099498,31581027,12803027,3760064,0
Germany,2022-12-09,138104341,31581182,12803032,3760087,0
Germany,2022-12-10,138105476,31581240,12803033,3760105,0
Germany,2022-12-11,138106032,31581376,12803034,3760124,0
Germany,2022-12-12,138108755,31581434,12803035,3760167,0
Germany,2022-12-13,138113059,31581639,12803036,3760203,0
Germany,2022-12-14,138118224,31581719,12803038,3760270,0
Germany,2022-12-15,138123580,31581850,12803038,3760351,0
Germany,2022-12-16,138127710,31581970,12803039,3760415,0
Germany,2022-12-17,138128689,31582041,12803039,3760423,0
Germany,2022-12-18,138128985,31582109,12803040,3760431,0
Germany,2022-12-19,138131192,31582232,12803041,3760440,0
Germany,2022-12-20,138134160,31582249,12803041,3760463,0
Germany,2022-12-21,138137416,31582537,12803042,3760516,0
Germany,2022-12-22,138140535,31582651,12803042,3760550,0
Germany,2022-12-23,138141970,31582693,12803043,3760556,0
Germany,2022-12-24,138142095,31582761,12803043,3760567,0
Germany,2022-12-25,138142104,31582807,12803044,3760568,0
Germany,2022-12-26,138142192,31582866,12803044,3760569,0
Germany,2022-12-27,138143534,31582926,12803045,3760571,0
Germany,2022-12-28,138144940,31583116,12803045,3760581,0
Germany,2022-12-29,138147042,31583157,12803046,3760595,0
Germany,2022-12-30,138149534,31583367,12803047,3760607,0
Germany,2022-12-31,138150066,31583413,12803047,3760607,0
Germany,2023-01-01,138150105,31583434,12803047,3760608,0
Germany,2023-01-02,138150688,31583456,12803047,3760609,0
Germany,2023-01-03,138151517,31583466,12803047,3760611,0
Germany,2023-01-04,138152848,31583478,12803047,3760616,0
Germany,2023-01-05,138154776,31583546,12803047,3760643,0
Germany,2023-01-06,138156022,31583579,12803047,3760644,0
Germany,2023-01-07,138156423,31583632,12803047,3760663,0
Germany,2023-01-08,138156566,31583653,12803047,3760685,0
Germany,2023-01-09,138157510,31583674,12803047,3760690,0
Germany,2023-01-10,138159667,31583705,12803047,3760740,0
Germany,2023-01-11,138160931,31583863,12803047,3760755,0
Germany,2023-01-12,138164150,31583961,12803047,3760780,0
Germany,2023-01-13,138165865,31584175,12803048,3760793,0
Germany,2023-01-14,138166306,31584207,12803048,3760795,0
Germany,2023-01-15,138166617,31584298,12803048,3760796,0
Germany,2023-01-16,138167497,31584338,12803048,3760818,0
Germany,2023-01-17,138169093,31584375,12803048,3760890,0
Germany,2023-01-18,138170787,31584441,12803048,3760912,0
Germany,2023-01-19,138172642,31584481,12803048,3760943,0
Germany,2023-01-20,138173781,31584583,12803048,3760948,0
Germany,2023-01-21,138173891,31584585,12803048,3760955,0
Germany,2023-01-22,138173929,31584586,12803048,3760963,0
Germany,2023-01-23,138174525,31584661,12803048,3760983,0
Germany,2023-01-24,138175813,31584695,12803048,3761015,0
Germany,2023-01-25,138177177,31584797,12803048,3761041,0
Germany,2023-01-26,138178384,31584839,12803048,3761057,0
Germany,2023-01-27,138179420,31584917,12803048,3761071,0
Germany,2023-01-28,138179674,31584999,12803048,3761074,0
Germany,2023-01-29,138179782,31585034,12803048,3761076,0
Germany,2023-01-30,138180323,31585070,12803049,3761079,0
Germany,2023-01-31,138181416,31585193,12803049,3761085,0
Germany,2023-02-01,138182343,31585206,12803049,3761110,0
Germany,2023-02-02,138183372,31585212,12803049,3761116,0
Germany,2023-02-03,138184167,31585217,12803049,3761142,0
Germany,2023-02-04,138184253,31585226,12803049,3761151,0
Germany,2023-02-05,138184295,31585228,12803049,3761161,0
Germany,2023-02-06,138184658,31585230,12803049,3761171,0
Germany,2023-02-07,138185273,31585236,12803050,3761178,0
Germany,2023-02-08,138186133,31585245,12803050,3761181,0
Germany,2023-02-09,138186917,31585283,12803050,3761210,0
Germany,2023-02-10,138187371,31585302,12803050,3761216,0
Germany,2023-02-11,138187435,31585323,12803050,3761218,0
Germany,2023-02-12,138187525,31585331,12803050,3761220,0
Germany,2023-02-13,138187817,31585340,12803050,3761222,0
Germany,2023-02-14,138188400,31585349,12803050,3761241,0
Germany,2023-02-15,138189061,31585358,12803051,3761263,0
Germany,2023-02-16,138189741,31585364,12803051,3761268,0
Germany,2023-02-17,138190032,31585365,12803051,3761269,0
Germany,2023-02-18,138190606,31585386,12803051,3761272,0
Germany,2023-02-19,138190610,31585387,12803051,3761276,0
Germany,2023-02-20,138191190,31585405,12803051,3761280,0
Germany,2023-02-21,138191510,31585426,12803051,3761285,0
Germany,2023-02-22,138191978,31585452,12803051,3761288,0
Germany,2023-02-23,138192521,31585464,12803052,3761290,0
Germany,2023-02-24,138192978,31585466,12803052,3761291,0
Germany,2023-02-25,138193050,31585487,12803052,3761292,0
Germany,2023-02-26,138193080,31585502,12803052,3761298,0
Germany,2023-02-27,138193323,31585518,12803052,3761304,0
Germany,2023-02-28,138193801,31585570,12803052,3761311,0
Germany,2023-03-01,138194167,31585608,12803052,3761328,0
Germany,2023-03-02,138194639,31585647,12803052,3761329,0
Germany,2023-03-03,138195010,31585737,12803053,3761330,0
Germany,2023-03-04,138195123,31585741,12803053,3761331,0
Germany,2023-03-05,138195139,31585746,12803053,3761333,0
Germany,2023-03-06,138195367,31585747,12803053,3761335,0
Germany,2023-03-07,138195756,31585800,12803053,3761345,0
Germany,2023-03-08,138196129,31585824,12803053,3761350,0
Germany,2023-03-09,138196608,31585856,12803053,3761355,0
Germany,2023-03-10,138196853,31585879,12803053,3761356,0
Germany,2023-03-11,138196985,31585891,12803054,3761357,0
Germany,2023-03-12,138197016,31585904,12803054,3761360,0
Germany,2023-03-13,138197214,31585917,12803054,3761363,0
Germany,2023-03-14,138197523,31585931,12803054,3761369,0
Germany,2023-03-15,138197853,31585946,12803054,3761372,0
Germany,2023-03-16,138198255,31585977,12803054,3761375,0
Germany,2023-03-17,138198494,31585994,12803054,3761381,0
