Country,Code,Year,COVID-19 doses (cumulative)
Malta,MLT,2024-03-12,1408786
Malta,MLT,2024-03-19,1408793
Mauritania,MRT,2021-03-26,0
Mauritania,MRT,2021-04-01,1366
Mauritania,MRT,2021-04-08,2930
Mauritania,MRT,2021-04-18,7038
Mauritania,MRT,2021-05-09,15661
Mauritania,MRT,2021-05-21,25741
Mauritania,MRT,2021-05-23,28382
Mauritania,MRT,2021-05-26,28770
Mauritania,MRT,2021-05-31,37331
Mauritania,MRT,2021-06-08,43607
Mauritania,MRT,2021-06-10,44628
Mauritania,MRT,2021-06-14,46703
Mauritania,MRT,2021-06-15,49235
Mauritania,MRT,2021-06-23,142362
Mauritania,MRT,2021-06-30,161082
Mauritania,MRT,2021-07-05,171733
Mauritania,MRT,2021-07-07,174628
Mauritania,MRT,2021-07-12,176337
Mauritania,MRT,2021-07-13,178928
Mauritania,MRT,2021-07-15,182642
Mauritania,MRT,2021-07-19,189076
Mauritania,MRT,2021-07-24,190950
Mauritania,MRT,2021-07-26,192094
Mauritania,MRT,2021-07-29,193776
Mauritania,MRT,2021-08-03,219338
Mauritania,MRT,2021-08-05,224000
Mauritania,MRT,2021-08-09,236578
Mauritania,MRT,2021-08-12,242626
Mauritania,MRT,2021-08-16,253336
Mauritania,MRT,2021-08-23,254155
Mauritania,MRT,2021-09-01,265877
Mauritania,MRT,2021-09-09,306666
Mauritania,MRT,2021-09-15,333089
Mauritania,MRT,2021-09-27,1118158
Mauritania,MRT,2021-10-13,1298995
Mauritania,MRT,2021-10-18,1300831
Mauritania,MRT,2021-10-29,1556245
Mauritania,MRT,2021-11-04,1625803
Mauritania,MRT,2021-11-08,1679943
Mauritania,MRT,2021-11-10,1683625
Mauritania,MRT,2021-11-11,1694010
Mauritania,MRT,2021-11-15,1705013
Mauritania,MRT,2021-11-18,1715120
Mauritania,MRT,2021-11-22,1725899
Mauritania,MRT,2021-11-24,1734046
Mauritania,MRT,2021-12-02,1759659
Mauritania,MRT,2021-12-06,1782657
Mauritania,MRT,2021-12-08,1795467
Mauritania,MRT,2021-12-13,1812604
Mauritania,MRT,2021-12-15,1814988
Mauritania,MRT,2021-12-16,1820362
Mauritania,MRT,2021-12-17,1824139
Mauritania,MRT,2021-12-23,1838424
Mauritania,MRT,2021-12-26,1843386
Mauritania,MRT,2021-12-30,1937226
Mauritania,MRT,2022-04-06,2118211
Mauritania,MRT,2022-05-22,2650000
Mauritania,MRT,2022-05-29,2838929
Mauritania,MRT,2022-06-05,2845889
Mauritania,MRT,2022-06-19,2850398
Mauritania,MRT,2022-07-03,2853551
Mauritania,MRT,2022-07-17,2853551
Mauritania,MRT,2022-07-24,3052866
Mauritania,MRT,2022-08-21,3085578
Mauritania,MRT,2022-09-04,3251620
Mauritania,MRT,2022-09-25,3252274
Mauritania,MRT,2022-10-09,3252274
Mauritania,MRT,2022-10-30,3252274
Mauritania,MRT,2022-11-06,3257690
Mauritania,MRT,2022-11-20,3459268
Mauritania,MRT,2022-11-27,3961981
Mauritania,MRT,2022-12-18,4053878
Mauritania,MRT,2022-12-25,4066473
Mauritania,MRT,2023-02-05,4066473
Mauritania,MRT,2023-02-19,4066473
Mauritania,MRT,2023-02-26,4068530
Mauritania,MRT,2023-03-19,4068530
Mauritania,MRT,2023-03-26,4068530
Mauritania,MRT,2023-04-02,4068530
Mauritania,MRT,2023-04-16,4068530
Mauritania,MRT,2023-05-14,4068530
Mauritania,MRT,2023-08-20,4075704
Mauritania,MRT,2023-11-19,4075874
Mauritius,MUS,2021-01-25,0
Mauritius,MUS,2021-02-01,207
Mauritius,MUS,2021-02-17,3843
Mauritius,MUS,2021-03-24,117323
Mauritius,MUS,2021-05-12,220646
Mauritius,MUS,2021-05-31,400801
Mauritius,MUS,2021-06-08,455242
Mauritius,MUS,2021-06-20,598863
Mauritius,MUS,2021-06-24,706948
Mauritius,MUS,2021-07-12,901530
Mauritius,MUS,2021-07-19,1040903
Mauritius,MUS,2021-07-24,1095494
Mauritius,MUS,2021-07-26,1156482
Mauritius,MUS,2021-08-03,1237673
Mauritius,MUS,2021-08-09,1297090
Mauritius,MUS,2021-08-19,1426429
Mauritius,MUS,2021-08-25,1496498
Mauritius,MUS,2021-09-01,1564974
Mauritius,MUS,2021-09-09,1591414
Mauritius,MUS,2021-09-15,1625865
Mauritius,MUS,2021-09-22,1633952
Mauritius,MUS,2021-09-30,1655555
Mauritius,MUS,2021-10-07,1686047
Mauritius,MUS,2021-10-14,1713794
Mauritius,MUS,2021-10-21,1725697
Mauritius,MUS,2021-10-28,1749997
Mauritius,MUS,2021-11-04,1760061
Mauritius,MUS,2021-11-10,1764345
Mauritius,MUS,2021-11-18,1792254
Mauritius,MUS,2021-11-19,1827407
Mauritius,MUS,2021-11-23,1875132
Mauritius,MUS,2021-12-17,2013261
Mauritius,MUS,2021-12-23,2016830
Mauritius,MUS,2021-12-28,2036896
Mauritius,MUS,2022-02-15,2353567
Mauritius,MUS,2022-05-29,2548623
Mauritius,MUS,2022-06-05,2551638
Mauritius,MUS,2022-06-19,2554648
Mauritius,MUS,2022-06-26,2559789
Mauritius,MUS,2022-07-10,2563999
Mauritius,MUS,2022-07-17,2564102
Mauritius,MUS,2022-07-24,2566599
Mauritius,MUS,2022-08-07,2569905
Mauritius,MUS,2022-08-14,2571682
Mauritius,MUS,2022-08-21,2572824
Mauritius,MUS,2022-08-28,2574154
Mauritius,MUS,2022-09-04,2580909
Mauritius,MUS,2022-09-18,2583907
Mauritius,MUS,2022-09-25,2584578
Mauritius,MUS,2022-10-09,2609428
Mauritius,MUS,2022-10-16,2609899
Mauritius,MUS,2022-10-30,2610884
Mauritius,MUS,2022-11-06,2611122
Mauritius,MUS,2022-11-13,2611353
Mauritius,MUS,2022-11-27,2612048
Mauritius,MUS,2022-12-04,2612343
Mauritius,MUS,2022-12-18,2612729
Mauritius,MUS,2023-01-01,2613037
Mauritius,MUS,2023-02-05,2613825
Mauritius,MUS,2023-02-19,2614136
Mauritius,MUS,2023-02-26,2614235
Mauritius,MUS,2023-03-05,2614332
Mauritius,MUS,2023-03-26,2614619
Mauritius,MUS,2023-04-09,2614763
Mauritius,MUS,2023-04-16,2614826
Mauritius,MUS,2023-04-23,2614887
Mauritius,MUS,2023-05-07,2615058
Mauritius,MUS,2023-05-21,2615218
Mauritius,MUS,2023-05-28,2615287
Mauritius,MUS,2023-07-30,2616012
Mexico,MEX,2020-12-24,2924
Mexico,MEX,2020-12-27,6824
Mexico,MEX,2020-12-28,9579
Mexico,MEX,2020-12-29,18529
Mexico,MEX,2020-12-30,24998
Mexico,MEX,2021-01-04,43960
Mexico,MEX,2021-01-05,48236
Mexico,MEX,2021-01-06,53185
Mexico,MEX,2021-01-07,58402
Mexico,MEX,2021-01-08,67468
Mexico,MEX,2021-01-09,74794
Mexico,MEX,2021-01-10,81300
Mexico,MEX,2021-01-11,87060
Mexico,MEX,2021-01-12,92879
Mexico,MEX,2021-01-13,192567
Mexico,MEX,2021-01-14,329983
Mexico,MEX,2021-01-15,417375
Mexico,MEX,2021-01-16,463246
Mexico,MEX,2021-01-17,472142
Mexico,MEX,2021-01-18,492529
Mexico,MEX,2021-01-19,498122
Mexico,MEX,2021-01-20,501030
Mexico,MEX,2021-01-21,552335
Mexico,MEX,2021-01-22,614808
Mexico,MEX,2021-01-23,618768
Mexico,MEX,2021-01-24,629626
Mexico,MEX,2021-01-25,645105
Mexico,MEX,2021-01-26,652319
Mexico,MEX,2021-01-27,656044
Mexico,MEX,2021-01-28,657842
Mexico,MEX,2021-01-29,662217
Mexico,MEX,2021-01-30,670307
Mexico,MEX,2021-01-31,673327
Mexico,MEX,2021-02-01,675202
Mexico,MEX,2021-02-02,677539
Mexico,MEX,2021-02-03,686601
Mexico,MEX,2021-02-04,695088
Mexico,MEX,2021-02-05,700316
Mexico,MEX,2021-02-06,710198
Mexico,MEX,2021-02-07,713517
Mexico,MEX,2021-02-08,717820
Mexico,MEX,2021-02-10,724707
Mexico,MEX,2021-02-11,725447
Mexico,MEX,2021-02-12,726002
Mexico,MEX,2021-02-13,726313
Mexico,MEX,2021-02-15,749682
Mexico,MEX,2021-02-16,915383
Mexico,MEX,2021-02-17,1058139
Mexico,MEX,2021-02-18,1318055
Mexico,MEX,2021-02-19,1574158
Mexico,MEX,2021-02-20,1656304
Mexico,MEX,2021-02-21,1689158
Mexico,MEX,2021-02-22,1733404
Mexico,MEX,2021-02-23,1801156
Mexico,MEX,2021-02-24,1900784
Mexico,MEX,2021-02-25,2088813
Mexico,MEX,2021-02-26,2271032
Mexico,MEX,2021-02-27,2383411
Mexico,MEX,2021-02-28,2455095
Mexico,MEX,2021-03-01,2526863
Mexico,MEX,2021-03-02,2583435
Mexico,MEX,2021-03-03,2633580
Mexico,MEX,2021-03-04,2676035
Mexico,MEX,2021-03-05,2731900
Mexico,MEX,2021-03-06,2765805
Mexico,MEX,2021-03-07,2793106
Mexico,MEX,2021-03-08,2849630
Mexico,MEX,2021-03-09,3100868
Mexico,MEX,2021-03-10,3488000
Mexico,MEX,2021-03-11,3800000
Mexico,MEX,2021-03-12,4005131
Mexico,MEX,2021-03-13,4214294
Mexico,MEX,2021-03-14,4339926
Mexico,MEX,2021-03-15,4404608
Mexico,MEX,2021-03-16,4530784
Mexico,MEX,2021-03-17,4737622
Mexico,MEX,2021-03-18,4947522
Mexico,MEX,2021-03-19,5186751
Mexico,MEX,2021-03-20,5459014
Mexico,MEX,2021-03-21,5612291
Mexico,MEX,2021-03-22,5781359
Mexico,MEX,2021-03-23,5926967
Mexico,MEX,2021-03-24,6119298
Mexico,MEX,2021-03-25,6243886
Mexico,MEX,2021-03-26,6487170
Mexico,MEX,2021-03-27,6724789
Mexico,MEX,2021-03-28,6852596
Mexico,MEX,2021-03-29,7018449
Mexico,MEX,2021-03-30,7404912
Mexico,MEX,2021-03-31,7851053
Mexico,MEX,2021-04-02,8644446
Mexico,MEX,2021-04-03,8987190
Mexico,MEX,2021-04-04,9036000
Mexico,MEX,2021-04-05,9287405
Mexico,MEX,2021-04-06,9675517
Mexico,MEX,2021-04-07,10089420
Mexico,MEX,2021-04-08,10642873
Mexico,MEX,2021-04-09,10984869
Mexico,MEX,2021-04-10,11204183
Mexico,MEX,2021-04-11,11395137
Mexico,MEX,2021-04-12,11703164
Mexico,MEX,2021-04-13,12407625
Mexico,MEX,2021-04-14,12912963
Mexico,MEX,2021-04-15,13421708
Mexico,MEX,2021-04-16,13978181
Mexico,MEX,2021-04-17,14240830
Mexico,MEX,2021-04-18,14368074
Mexico,MEX,2021-04-19,14571509
Mexico,MEX,2021-04-20,15003610
Mexico,MEX,2021-04-21,15477517
Mexico,MEX,2021-04-22,15874809
Mexico,MEX,2021-04-23,16214484
Mexico,MEX,2021-04-24,16410034
Mexico,MEX,2021-04-25,16501739
Mexico,MEX,2021-04-26,16687189
Mexico,MEX,2021-04-28,17357992
Mexico,MEX,2021-04-29,17718806
Mexico,MEX,2021-04-30,18080004
Mexico,MEX,2021-05-01,18326726
Mexico,MEX,2021-05-02,18471668
Mexico,MEX,2021-05-03,18827624
Mexico,MEX,2021-05-04,19340234
Mexico,MEX,2021-05-05,19951120
Mexico,MEX,2021-05-06,20540830
Mexico,MEX,2021-05-07,21008618
Mexico,MEX,2021-05-08,21228360
Mexico,MEX,2021-05-09,21300414
Mexico,MEX,2021-05-11,21589272
Mexico,MEX,2021-05-12,21986456
Mexico,MEX,2021-05-13,22413284
Mexico,MEX,2021-05-16,23168462
Mexico,MEX,2021-05-17,23301884
Mexico,MEX,2021-05-19,24223296
Mexico,MEX,2021-05-20,24988066
Mexico,MEX,2021-05-21,25626412
Mexico,MEX,2021-05-22,26148948
Mexico,MEX,2021-05-23,26478866
Mexico,MEX,2021-05-24,26655760
Mexico,MEX,2021-05-25,26953788
Mexico,MEX,2021-05-26,27709852
Mexico,MEX,2021-05-28,29239996
Mexico,MEX,2021-05-29,29861332
Mexico,MEX,2021-05-30,30293682
Mexico,MEX,2021-05-31,30477704
Mexico,MEX,2021-06-01,30990908
Mexico,MEX,2021-06-02,31811932
Mexico,MEX,2021-06-03,32874856
Mexico,MEX,2021-06-04,33779984
Mexico,MEX,2021-06-05,34457600
Mexico,MEX,2021-06-07,34658544
Mexico,MEX,2021-06-08,35166250
Mexico,MEX,2021-06-09,36164012
Mexico,MEX,2021-06-10,36430950
Mexico,MEX,2021-06-11,36983640
Mexico,MEX,2021-06-12,37294960
Mexico,MEX,2021-06-13,37521976
Mexico,MEX,2021-06-14,37803464
Mexico,MEX,2021-06-15,38248560
Mexico,MEX,2021-06-16,38633464
Mexico,MEX,2021-06-17,39153336
Mexico,MEX,2021-06-18,39623090
Mexico,MEX,2021-06-19,40031330
Mexico,MEX,2021-06-20,40227976
Mexico,MEX,2021-06-21,40700950
Mexico,MEX,2021-06-22,41368064
Mexico,MEX,2021-06-23,42155840
Mexico,MEX,2021-06-24,42791468
Mexico,MEX,2021-06-25,43369096
Mexico,MEX,2021-06-26,43753816
Mexico,MEX,2021-06-27,43912990
Mexico,MEX,2021-06-28,44385584
Mexico,MEX,2021-06-29,45113216
Mexico,MEX,2021-06-30,45898210
Mexico,MEX,2021-07-01,46451716
Mexico,MEX,2021-07-02,46945510
Mexico,MEX,2021-07-04,47197496
Mexico,MEX,2021-07-05,47739784
Mexico,MEX,2021-07-06,48499324
Mexico,MEX,2021-07-07,49202252
Mexico,MEX,2021-07-08,49857020
Mexico,MEX,2021-07-09,50362216
Mexico,MEX,2021-07-10,50698520
Mexico,MEX,2021-07-11,50817980
Mexico,MEX,2021-07-12,51331576
Mexico,MEX,2021-07-13,51986412
Mexico,MEX,2021-07-14,52704960
Mexico,MEX,2021-07-15,53342670
Mexico,MEX,2021-07-16,53915024
Mexico,MEX,2021-07-17,54282400
Mexico,MEX,2021-07-18,54542550
Mexico,MEX,2021-07-20,55107724
Mexico,MEX,2021-07-21,55911860
Mexico,MEX,2021-07-22,56872930
Mexico,MEX,2021-07-23,58249144
Mexico,MEX,2021-07-24,59580010
Mexico,MEX,2021-07-25,60558290
Mexico,MEX,2021-07-26,60885690
Mexico,MEX,2021-07-27,61858630
Mexico,MEX,2021-07-28,63313210
Mexico,MEX,2021-07-29,64489596
Mexico,MEX,2021-07-30,65631680
Mexico,MEX,2021-07-31,66712490
Mexico,MEX,2021-08-01,67355340
Mexico,MEX,2021-08-02,67594380
Mexico,MEX,2021-08-03,68089656
Mexico,MEX,2021-08-04,68825950
Mexico,MEX,2021-08-05,69820230
Mexico,MEX,2021-08-06,70808380
Mexico,MEX,2021-08-08,71654980
Mexico,MEX,2021-08-09,72132664
Mexico,MEX,2021-08-10,72488230
Mexico,MEX,2021-08-11,72986350
Mexico,MEX,2021-08-12,73771750
Mexico,MEX,2021-08-13,74802776
Mexico,MEX,2021-08-14,75780230
Mexico,MEX,2021-08-15,76587420
Mexico,MEX,2021-08-16,77225450
Mexico,MEX,2021-08-17,77573464
Mexico,MEX,2021-08-18,78765070
Mexico,MEX,2021-08-19,79399400
Mexico,MEX,2021-08-20,79933760
Mexico,MEX,2021-08-21,80404170
Mexico,MEX,2021-08-22,80683660
Mexico,MEX,2021-08-23,80886610
Mexico,MEX,2021-08-24,81274760
Mexico,MEX,2021-08-25,81923704
Mexico,MEX,2021-08-26,82678720
Mexico,MEX,2021-08-27,83433576
Mexico,MEX,2021-08-28,84026450
Mexico,MEX,2021-08-29,84379550
Mexico,MEX,2021-08-30,84549080
Mexico,MEX,2021-08-31,84946440
Mexico,MEX,2021-09-01,85375480
Mexico,MEX,2021-09-02,85845790
Mexico,MEX,2021-09-04,86793530
Mexico,MEX,2021-09-05,87014220
Mexico,MEX,2021-09-06,87224710
Mexico,MEX,2021-09-07,87750380
Mexico,MEX,2021-09-09,88593230
Mexico,MEX,2021-09-10,90366610
Mexico,MEX,2021-09-11,91182280
Mexico,MEX,2021-09-12,91720390
Mexico,MEX,2021-09-13,92080590
Mexico,MEX,2021-09-14,92749300
Mexico,MEX,2021-09-15,93588720
Mexico,MEX,2021-09-16,94144250
Mexico,MEX,2021-09-17,94300530
Mexico,MEX,2021-09-18,94858060
Mexico,MEX,2021-09-19,95271400
Mexico,MEX,2021-09-20,95638620
Mexico,MEX,2021-09-21,96080630
Mexico,MEX,2021-09-22,96793180
Mexico,MEX,2021-09-23,97523710
Mexico,MEX,2021-09-24,98282540
Mexico,MEX,2021-09-25,98895330
Mexico,MEX,2021-09-26,99186520
Mexico,MEX,2021-09-27,99366400
Mexico,MEX,2021-09-28,99868670
Mexico,MEX,2021-09-29,100516960
Mexico,MEX,2021-09-30,101190480
Mexico,MEX,2021-10-02,101782420
Mexico,MEX,2021-10-04,102643416
Mexico,MEX,2021-10-06,104554440
Mexico,MEX,2021-10-07,105320230
Mexico,MEX,2021-10-08,106121890
Mexico,MEX,2021-10-09,106730700
Mexico,MEX,2021-10-10,107154350
Mexico,MEX,2021-10-11,107381480
Mexico,MEX,2021-10-12,107921670
Mexico,MEX,2021-10-14,108947176
Mexico,MEX,2021-10-17,110574536
Mexico,MEX,2021-10-18,112198440
Mexico,MEX,2021-10-19,112603280
Mexico,MEX,2021-10-20,112996000
Mexico,MEX,2021-10-21,113471220
Mexico,MEX,2021-10-22,113957610
Mexico,MEX,2021-10-23,114558360
Mexico,MEX,2021-10-24,115185980
Mexico,MEX,2021-10-25,115624620
Mexico,MEX,2021-10-26,117240850
Mexico,MEX,2021-10-29,118849790
Mexico,MEX,2021-10-30,126095920
Mexico,MEX,2021-10-31,126339370
Mexico,MEX,2021-11-01,126429270
Mexico,MEX,2021-11-03,126522110
Mexico,MEX,2021-11-04,126884664
Mexico,MEX,2021-11-07,128241020
Mexico,MEX,2021-11-08,128356360
Mexico,MEX,2021-11-10,128940250
Mexico,MEX,2021-11-11,129201820
Mexico,MEX,2021-11-14,129806140
Mexico,MEX,2021-11-15,129859460
Mexico,MEX,2021-11-16,129874400
Mexico,MEX,2021-11-17,129993150
Mexico,MEX,2021-11-18,130244910
Mexico,MEX,2021-11-20,130789810
Mexico,MEX,2021-11-21,130975650
Mexico,MEX,2021-11-22,131075160
Mexico,MEX,2021-11-24,131379624
Mexico,MEX,2021-11-25,131601140
Mexico,MEX,2021-11-27,132097390
Mexico,MEX,2021-11-28,132308780
Mexico,MEX,2021-11-29,132422900
Mexico,MEX,2021-11-30,132636810
Mexico,MEX,2021-12-01,132840904
Mexico,MEX,2021-12-02,133256220
Mexico,MEX,2021-12-05,134370320
Mexico,MEX,2021-12-08,135022220
Mexico,MEX,2021-12-09,135481460
Mexico,MEX,2021-12-11,136829150
Mexico,MEX,2021-12-12,137169500
Mexico,MEX,2021-12-13,137357020
Mexico,MEX,2021-12-15,138851630
Mexico,MEX,2021-12-16,139820370
Mexico,MEX,2021-12-19,141722540
Mexico,MEX,2021-12-20,148467260
Mexico,MEX,2021-12-24,148504910
Mexico,MEX,2021-12-28,148689390
Mexico,MEX,2021-12-30,148814260
Mexico,MEX,2022-01-01,148938450
Mexico,MEX,2022-01-02,148943200
Mexico,MEX,2022-01-03,148943380
Mexico,MEX,2022-01-04,149382700
Mexico,MEX,2022-01-05,149574160
Mexico,MEX,2022-01-06,150180670
Mexico,MEX,2022-01-08,151464660
Mexico,MEX,2022-01-09,151945140
Mexico,MEX,2022-01-10,152051710
Mexico,MEX,2022-01-11,152315520
Mexico,MEX,2022-01-13,153673550
Mexico,MEX,2022-01-14,154611440
Mexico,MEX,2022-01-15,155420380
Mexico,MEX,2022-01-16,155882480
Mexico,MEX,2022-01-18,156419260
Mexico,MEX,2022-01-19,157145920
Mexico,MEX,2022-01-20,157875260
Mexico,MEX,2022-01-21,158656200
Mexico,MEX,2022-01-23,160480620
Mexico,MEX,2022-01-24,160816750
Mexico,MEX,2022-01-25,161466940
Mexico,MEX,2022-01-26,161997220
Mexico,MEX,2022-01-27,164844660
Mexico,MEX,2022-01-30,165543900
Mexico,MEX,2022-01-31,165750340
Mexico,MEX,2022-02-01,166102200
Mexico,MEX,2022-02-02,166768830
Mexico,MEX,2022-02-03,167682460
Mexico,MEX,2022-02-04,168535700
Mexico,MEX,2022-02-06,169627890
Mexico,MEX,2022-02-07,169681300
Mexico,MEX,2022-02-08,169815310
Mexico,MEX,2022-02-09,170203680
Mexico,MEX,2022-02-10,170713600
Mexico,MEX,2022-02-11,171453760
Mexico,MEX,2022-02-12,172046320
Mexico,MEX,2022-02-13,172480860
Mexico,MEX,2022-02-14,172673710
Mexico,MEX,2022-02-15,173037870
Mexico,MEX,2022-02-16,173826540
Mexico,MEX,2022-02-17,174967380
Mexico,MEX,2022-02-18,176177600
Mexico,MEX,2022-02-20,177918900
Mexico,MEX,2022-02-21,178130380
Mexico,MEX,2022-02-23,179274300
Mexico,MEX,2022-02-24,180066020
Mexico,MEX,2022-02-27,181637600
Mexico,MEX,2022-02-28,181945900
Mexico,MEX,2022-03-01,182185700
Mexico,MEX,2022-03-02,182472340
Mexico,MEX,2022-03-03,182771890
Mexico,MEX,2022-03-04,183043400
Mexico,MEX,2022-03-06,183509760
Mexico,MEX,2022-03-08,183907920
Mexico,MEX,2022-03-09,184272850
Mexico,MEX,2022-03-10,184813000
Mexico,MEX,2022-03-12,186141060
Mexico,MEX,2022-03-14,186532020
Mexico,MEX,2022-03-15,186796030
Mexico,MEX,2022-03-16,187180540
Mexico,MEX,2022-03-17,187650990
Mexico,MEX,2022-03-18,188160160
Mexico,MEX,2022-03-20,188763280
Mexico,MEX,2022-03-21,188854050
Mexico,MEX,2022-03-22,188885660
Mexico,MEX,2022-03-23,189083100
Mexico,MEX,2022-03-25,189804500
Mexico,MEX,2022-03-26,190197040
Mexico,MEX,2022-03-27,190337660
Mexico,MEX,2022-03-28,190441470
Mexico,MEX,2022-03-29,191907870
Mexico,MEX,2022-04-13,194537870
Mexico,MEX,2022-04-17,195529000
Mexico,MEX,2022-04-20,196438780
Mexico,MEX,2022-04-21,196998240
Mexico,MEX,2022-04-22,197496800
Mexico,MEX,2022-04-24,198353260
Mexico,MEX,2022-04-25,198511220
Mexico,MEX,2022-05-06,201861100
Mexico,MEX,2022-05-13,205629500
Mexico,MEX,2022-05-16,206941650
Mexico,MEX,2022-05-20,206941650
Mexico,MEX,2022-06-03,208630700
Mexico,MEX,2022-06-10,208765220
Mexico,MEX,2022-06-17,209030200
Mexico,MEX,2022-06-24,209179260
Mexico,MEX,2022-07-08,209673620
Mexico,MEX,2022-07-22,209673620
Mexico,MEX,2022-08-05,209673620
Mexico,MEX,2022-08-12,209673620
Mexico,MEX,2022-08-19,209673620
Mexico,MEX,2022-08-26,209673620
Mexico,MEX,2022-09-02,209673620
Mexico,MEX,2022-09-16,209673620
Mexico,MEX,2022-10-07,223158990
Moldova,MDA,2021-03-05,3849
Moldova,MDA,2021-03-10,6447
Moldova,MDA,2021-03-11,8116
Moldova,MDA,2021-03-12,9341
Moldova,MDA,2021-03-13,11431
Moldova,MDA,2021-03-15,12754
Moldova,MDA,2021-03-16,14814
Moldova,MDA,2021-03-17,16131
Moldova,MDA,2021-03-19,18593
Moldova,MDA,2021-03-21,20494
Moldova,MDA,2021-03-23,21194
Moldova,MDA,2021-03-24,23454
Moldova,MDA,2021-03-25,27445
Moldova,MDA,2021-03-26,30722
Moldova,MDA,2021-03-27,33885
Moldova,MDA,2021-03-31,40321
Moldova,MDA,2021-04-01,42154
Moldova,MDA,2021-04-04,47524
Moldova,MDA,2021-04-06,51574
Moldova,MDA,2021-04-07,54907
Moldova,MDA,2021-04-09,57561
Moldova,MDA,2021-04-11,64179
Moldova,MDA,2021-04-12,67085
Moldova,MDA,2021-04-13,71780
Moldova,MDA,2021-04-14,78665
Moldova,MDA,2021-04-15,86016
Moldova,MDA,2021-04-16,91743
Moldova,MDA,2021-04-18,93466
Moldova,MDA,2021-04-19,96372
Moldova,MDA,2021-04-20,99639
Moldova,MDA,2021-04-22,109899
Moldova,MDA,2021-04-23,120254
Moldova,MDA,2021-04-26,124695
Moldova,MDA,2021-04-27,132600
Moldova,MDA,2021-04-28,139505
Moldova,MDA,2021-04-29,145117
Moldova,MDA,2021-04-30,147315
Moldova,MDA,2021-05-04,150384
Moldova,MDA,2021-05-05,160476
Moldova,MDA,2021-05-06,171820
Moldova,MDA,2021-05-07,182717
Moldova,MDA,2021-05-08,184660
Moldova,MDA,2021-05-10,185292
Moldova,MDA,2021-05-11,192845
Moldova,MDA,2021-05-12,202883
Moldova,MDA,2021-05-13,216740
Moldova,MDA,2021-05-14,228971
Moldova,MDA,2021-05-15,233603
Moldova,MDA,2021-05-17,242946
Moldova,MDA,2021-05-18,253310
Moldova,MDA,2021-05-19,264380
Moldova,MDA,2021-05-20,275627
Moldova,MDA,2021-05-21,288097
Moldova,MDA,2021-05-22,294794
Moldova,MDA,2021-05-23,298553
Moldova,MDA,2021-05-24,306610
Moldova,MDA,2021-05-25,351843
Moldova,MDA,2021-05-27,376969
Moldova,MDA,2021-05-28,398609
Moldova,MDA,2021-05-29,406758
Moldova,MDA,2021-05-31,416814
Moldova,MDA,2021-06-01,426086
Moldova,MDA,2021-06-02,439049
Moldova,MDA,2021-06-03,465028
Moldova,MDA,2021-06-05,469665
Moldova,MDA,2021-06-06,470718
Moldova,MDA,2021-06-07,480131
Moldova,MDA,2021-06-09,501896
Moldova,MDA,2021-06-10,512205
Moldova,MDA,2021-06-11,522848
Moldova,MDA,2021-06-12,528421
Moldova,MDA,2021-06-13,530364
Moldova,MDA,2021-06-14,538879
Moldova,MDA,2021-06-15,556597
Moldova,MDA,2021-06-16,577763
Moldova,MDA,2021-06-17,597494
Moldova,MDA,2021-06-18,613587
Moldova,MDA,2021-06-19,618217
Moldova,MDA,2021-06-20,631346
Moldova,MDA,2021-06-21,642482
Moldova,MDA,2021-06-23,655537
Moldova,MDA,2021-06-24,667835
Moldova,MDA,2021-06-25,680298
Moldova,MDA,2021-06-26,688125
Moldova,MDA,2021-06-28,696911
Moldova,MDA,2021-06-29,706942
Moldova,MDA,2021-06-30,726970
Moldova,MDA,2021-07-02,735965
Moldova,MDA,2021-07-03,739402
Moldova,MDA,2021-07-04,740317
Moldova,MDA,2021-07-05,746463
Moldova,MDA,2021-07-06,755391
Moldova,MDA,2021-07-07,763927
Moldova,MDA,2021-07-08,774187
Moldova,MDA,2021-07-09,784671
Moldova,MDA,2021-07-10,786774
Moldova,MDA,2021-07-11,793281
Moldova,MDA,2021-07-12,803049
Moldova,MDA,2021-07-13,813722
Moldova,MDA,2021-07-14,824789
Moldova,MDA,2021-07-15,848306
Moldova,MDA,2021-07-17,861995
Moldova,MDA,2021-07-19,892293
Moldova,MDA,2021-07-21,910782
Moldova,MDA,2021-07-22,941278
Moldova,MDA,2021-07-24,951807
Moldova,MDA,2021-07-25,955799
Moldova,MDA,2021-07-26,973797
Moldova,MDA,2021-07-27,992873
Moldova,MDA,2021-07-28,1008855
Moldova,MDA,2021-07-29,1022126
Moldova,MDA,2021-07-30,1034428
Moldova,MDA,2021-07-31,1042636
Moldova,MDA,2021-08-01,1044529
Moldova,MDA,2021-08-02,1051038
Moldova,MDA,2021-08-03,1070385
Moldova,MDA,2021-08-06,1089888
Moldova,MDA,2021-09-23,1375981
Moldova,MDA,2021-09-24,1381402
Moldova,MDA,2021-09-26,1383749
Moldova,MDA,2021-09-27,1388566
Moldova,MDA,2021-09-28,1392707
Moldova,MDA,2021-09-30,1401428
Moldova,MDA,2021-10-01,1406287
Moldova,MDA,2021-10-02,1408345
Moldova,MDA,2021-10-03,1409245
Moldova,MDA,2021-10-04,1412166
Moldova,MDA,2021-10-06,1421336
Moldova,MDA,2021-10-07,1426850
Moldova,MDA,2021-10-08,1431054
Moldova,MDA,2021-10-09,1433903
Moldova,MDA,2021-10-10,1437198
