Country,Code,Date,Weekly new hospital admissions
Belgium,BEL,2022-04-08,1512
Belgium,BEL,2022-04-09,1521
Belgium,BEL,2022-04-10,1512
Belgium,BEL,2022-04-11,1555
Belgium,BEL,2022-04-12,1525
Belgium,BEL,2022-04-13,1568
Belgium,BEL,2022-04-14,1566
Belgium,BEL,2022-04-15,1537
Belgium,BEL,2022-04-16,1531
Belgium,BEL,2022-04-17,1528
Belgium,BEL,2022-04-18,1473
Belgium,BEL,2022-04-19,1396
Belgium,BEL,2022-04-20,1358
Belgium,BEL,2022-04-21,1316
Belgium,BEL,2022-04-22,1310
Belgium,BEL,2022-04-23,1287
Belgium,BEL,2022-04-24,1253
Belgium,BEL,2022-04-25,1233
Belgium,BEL,2022-04-26,1230
Belgium,BEL,2022-04-27,1174
Belgium,BEL,2022-04-28,1125
Belgium,BEL,2022-04-29,1065
Belgium,BEL,2022-04-30,1024
Belgium,BEL,2022-05-01,988
Belgium,BEL,2022-05-02,973
Belgium,BEL,2022-05-03,965
Belgium,BEL,2022-05-04,924
Belgium,BEL,2022-05-05,945
Belgium,BEL,2022-05-06,928
Belgium,BEL,2022-05-07,896
Belgium,BEL,2022-05-08,899
Belgium,BEL,2022-05-09,878
Belgium,BEL,2022-05-10,864
Belgium,BEL,2022-05-11,857
Belgium,BEL,2022-05-12,786
Belgium,BEL,2022-05-13,752
Belgium,BEL,2022-05-14,732
Belgium,BEL,2022-05-15,735
Belgium,BEL,2022-05-16,720
Belgium,BEL,2022-05-17,667
Belgium,BEL,2022-05-18,641
Belgium,BEL,2022-05-19,621
Belgium,BEL,2022-05-20,627
Belgium,BEL,2022-05-21,601
Belgium,BEL,2022-05-22,570
Belgium,BEL,2022-05-23,560
Belgium,BEL,2022-05-24,534
Belgium,BEL,2022-05-25,520
Belgium,BEL,2022-05-26,508
Belgium,BEL,2022-05-27,468
Belgium,BEL,2022-05-28,466
Belgium,BEL,2022-05-29,448
Belgium,BEL,2022-05-30,422
Belgium,BEL,2022-05-31,395
Belgium,BEL,2022-06-01,379
Belgium,BEL,2022-06-02,365
Belgium,BEL,2022-06-03,369
Belgium,BEL,2022-06-04,362
Belgium,BEL,2022-06-05,365
Belgium,BEL,2022-06-06,374
Belgium,BEL,2022-06-07,369
Belgium,BEL,2022-06-08,378
Belgium,BEL,2022-06-09,392
Belgium,BEL,2022-06-10,400
Belgium,BEL,2022-06-11,410
Belgium,BEL,2022-06-12,419
Belgium,BEL,2022-06-13,429
Belgium,BEL,2022-06-14,449
Belgium,BEL,2022-06-15,456
Belgium,BEL,2022-06-16,467
Belgium,BEL,2022-06-17,465
Belgium,BEL,2022-06-18,488
Belgium,BEL,2022-06-19,516
Belgium,BEL,2022-06-20,540
Belgium,BEL,2022-06-21,590
Belgium,BEL,2022-06-22,610
Belgium,BEL,2022-06-23,625
Belgium,BEL,2022-06-24,671
Belgium,BEL,2022-06-25,699
Belgium,BEL,2022-06-26,704
Belgium,BEL,2022-06-27,718
Belgium,BEL,2022-06-28,705
Belgium,BEL,2022-06-29,737
Belgium,BEL,2022-06-30,766
Belgium,BEL,2022-07-01,793
Belgium,BEL,2022-07-02,821
Belgium,BEL,2022-07-03,845
Belgium,BEL,2022-07-04,852
Belgium,BEL,2022-07-05,908
Belgium,BEL,2022-07-06,937
Belgium,BEL,2022-07-07,981
Belgium,BEL,2022-07-08,1003
Belgium,BEL,2022-07-09,991
Belgium,BEL,2022-07-10,1013
Belgium,BEL,2022-07-11,1051
Belgium,BEL,2022-07-12,1092
Belgium,BEL,2022-07-13,1093
Belgium,BEL,2022-07-14,1107
Belgium,BEL,2022-07-15,1106
Belgium,BEL,2022-07-16,1157
Belgium,BEL,2022-07-17,1174
Belgium,BEL,2022-07-18,1151
Belgium,BEL,2022-07-19,1121
Belgium,BEL,2022-07-20,1145
Belgium,BEL,2022-07-21,1130
Belgium,BEL,2022-07-22,1123
Belgium,BEL,2022-07-23,1110
Belgium,BEL,2022-07-24,1104
Belgium,BEL,2022-07-25,1138
Belgium,BEL,2022-07-26,1144
Belgium,BEL,2022-07-27,1090
Belgium,BEL,2022-07-28,1059
Belgium,BEL,2022-07-29,1016
Belgium,BEL,2022-07-30,974
Belgium,BEL,2022-07-31,941
Belgium,BEL,2022-08-01,912
Belgium,BEL,2022-08-02,875
Belgium,BEL,2022-08-03,859
Belgium,BEL,2022-08-04,839
Belgium,BEL,2022-08-05,852
Belgium,BEL,2022-08-06,820
Belgium,BEL,2022-08-07,803
Belgium,BEL,2022-08-08,753
Belgium,BEL,2022-08-09,725
Belgium,BEL,2022-08-10,718
Belgium,BEL,2022-08-11,697
Belgium,BEL,2022-08-12,680
Belgium,BEL,2022-08-13,675
Belgium,BEL,2022-08-14,663
Belgium,BEL,2022-08-15,668
Belgium,BEL,2022-08-16,617
Belgium,BEL,2022-08-17,630
Belgium,BEL,2022-08-18,618
Belgium,BEL,2022-08-19,602
Belgium,BEL,2022-08-20,594
Belgium,BEL,2022-08-21,562
Belgium,BEL,2022-08-22,557
Belgium,BEL,2022-08-23,562
Belgium,BEL,2022-08-24,510
Belgium,BEL,2022-08-25,502
Belgium,BEL,2022-08-26,489
Belgium,BEL,2022-08-27,458
Belgium,BEL,2022-08-28,463
Belgium,BEL,2022-08-29,450
Belgium,BEL,2022-08-30,431
Belgium,BEL,2022-08-31,427
Belgium,BEL,2022-09-01,414
Belgium,BEL,2022-09-02,400
Belgium,BEL,2022-09-03,410
Belgium,BEL,2022-09-04,414
Belgium,BEL,2022-09-05,409
Belgium,BEL,2022-09-06,418
Belgium,BEL,2022-09-07,424
Belgium,BEL,2022-09-08,417
Belgium,BEL,2022-09-09,416
Belgium,BEL,2022-09-10,404
Belgium,BEL,2022-09-11,394
Belgium,BEL,2022-09-12,401
Belgium,BEL,2022-09-13,388
Belgium,BEL,2022-09-14,391
Belgium,BEL,2022-09-15,391
Belgium,BEL,2022-09-16,396
Belgium,BEL,2022-09-17,395
Belgium,BEL,2022-09-18,382
Belgium,BEL,2022-09-19,364
Belgium,BEL,2022-09-20,384
Belgium,BEL,2022-09-21,381
Belgium,BEL,2022-09-22,412
Belgium,BEL,2022-09-23,415
Belgium,BEL,2022-09-24,469
Belgium,BEL,2022-09-25,487
Belgium,BEL,2022-09-26,514
Belgium,BEL,2022-09-27,539
Belgium,BEL,2022-09-28,570
Belgium,BEL,2022-09-29,586
Belgium,BEL,2022-09-30,636
Belgium,BEL,2022-10-01,636
Belgium,BEL,2022-10-02,651
Belgium,BEL,2022-10-03,661
Belgium,BEL,2022-10-04,699
Belgium,BEL,2022-10-05,713
Belgium,BEL,2022-10-06,730
Belgium,BEL,2022-10-07,744
Belgium,BEL,2022-10-08,765
Belgium,BEL,2022-10-09,772
Belgium,BEL,2022-10-10,782
Belgium,BEL,2022-10-11,770
Belgium,BEL,2022-10-12,776
Belgium,BEL,2022-10-13,779
Belgium,BEL,2022-10-14,773
Belgium,BEL,2022-10-15,756
Belgium,BEL,2022-10-16,742
Belgium,BEL,2022-10-17,758
Belgium,BEL,2022-10-18,791
Belgium,BEL,2022-10-19,784
Belgium,BEL,2022-10-20,778
Belgium,BEL,2022-10-21,764
Belgium,BEL,2022-10-22,746
Belgium,BEL,2022-10-23,747
Belgium,BEL,2022-10-24,719
Belgium,BEL,2022-10-25,658
Belgium,BEL,2022-10-26,624
Belgium,BEL,2022-10-27,582
Belgium,BEL,2022-10-28,548
Belgium,BEL,2022-10-29,524
Belgium,BEL,2022-10-30,512
Belgium,BEL,2022-10-31,474
Belgium,BEL,2022-11-01,427
Belgium,BEL,2022-11-02,403
Belgium,BEL,2022-11-03,387
Belgium,BEL,2022-11-04,361
Belgium,BEL,2022-11-05,352
Belgium,BEL,2022-11-06,344
Belgium,BEL,2022-11-07,345
Belgium,BEL,2022-11-08,353
Belgium,BEL,2022-11-09,378
Belgium,BEL,2022-11-10,388
Belgium,BEL,2022-11-11,385
Belgium,BEL,2022-11-12,373
Belgium,BEL,2022-11-13,363
Belgium,BEL,2022-11-14,373
Belgium,BEL,2022-11-15,350
Belgium,BEL,2022-11-16,315
Belgium,BEL,2022-11-17,299
Belgium,BEL,2022-11-18,320
Belgium,BEL,2022-11-19,321
Belgium,BEL,2022-11-20,330
Belgium,BEL,2022-11-21,315
Belgium,BEL,2022-11-22,348
Belgium,BEL,2022-11-23,360
Belgium,BEL,2022-11-24,382
Belgium,BEL,2022-11-25,390
Belgium,BEL,2022-11-26,412
Belgium,BEL,2022-11-27,416
Belgium,BEL,2022-11-28,441
Belgium,BEL,2022-11-29,469
Belgium,BEL,2022-11-30,489
Belgium,BEL,2022-12-01,499
Belgium,BEL,2022-12-02,493
Belgium,BEL,2022-12-03,508
Belgium,BEL,2022-12-04,533
Belgium,BEL,2022-12-05,542
Belgium,BEL,2022-12-06,555
Belgium,BEL,2022-12-07,560
Belgium,BEL,2022-12-08,585
Belgium,BEL,2022-12-09,618
Belgium,BEL,2022-12-10,656
Belgium,BEL,2022-12-11,666
Belgium,BEL,2022-12-12,694
Belgium,BEL,2022-12-13,712
Belgium,BEL,2022-12-14,768
Belgium,BEL,2022-12-15,801
Belgium,BEL,2022-12-16,856
Belgium,BEL,2022-12-17,873
Belgium,BEL,2022-12-18,890
Belgium,BEL,2022-12-19,885
Belgium,BEL,2022-12-20,908
Belgium,BEL,2022-12-21,945
Belgium,BEL,2022-12-22,937
Belgium,BEL,2022-12-23,942
Belgium,BEL,2022-12-24,909
Belgium,BEL,2022-12-25,932
Belgium,BEL,2022-12-26,933
Belgium,BEL,2022-12-27,911
Belgium,BEL,2022-12-28,893
Belgium,BEL,2022-12-29,899
Belgium,BEL,2022-12-30,850
Belgium,BEL,2022-12-31,858
Belgium,BEL,2023-01-01,801
Belgium,BEL,2023-01-02,781
Belgium,BEL,2023-01-03,743
Belgium,BEL,2023-01-04,677
Belgium,BEL,2023-01-05,615
Belgium,BEL,2023-01-06,561
Belgium,BEL,2023-01-07,530
Belgium,BEL,2023-01-08,517
Belgium,BEL,2023-01-09,497
Belgium,BEL,2023-01-10,480
Belgium,BEL,2023-01-11,459
Belgium,BEL,2023-01-12,428
Belgium,BEL,2023-01-13,421
Belgium,BEL,2023-01-14,400
Belgium,BEL,2023-01-15,393
Belgium,BEL,2023-01-16,389
Belgium,BEL,2023-01-17,385
Belgium,BEL,2023-01-18,366
Belgium,BEL,2023-01-19,353
Belgium,BEL,2023-01-20,352
Belgium,BEL,2023-01-21,336
Belgium,BEL,2023-01-22,326
Belgium,BEL,2023-01-23,317
Belgium,BEL,2023-01-24,305
Belgium,BEL,2023-01-25,305
Belgium,BEL,2023-01-26,315
Belgium,BEL,2023-01-27,321
Belgium,BEL,2023-01-28,345
Belgium,BEL,2023-01-29,356
Belgium,BEL,2023-01-30,375
Belgium,BEL,2023-01-31,384
Belgium,BEL,2023-02-01,399
Belgium,BEL,2023-02-02,428
Belgium,BEL,2023-02-03,427
Belgium,BEL,2023-02-04,429
Belgium,BEL,2023-02-05,442
Belgium,BEL,2023-02-06,439
Belgium,BEL,2023-02-07,456
Belgium,BEL,2023-02-08,474
Belgium,BEL,2023-02-09,473
Belgium,BEL,2023-02-10,519
Belgium,BEL,2023-02-11,538
Belgium,BEL,2023-02-12,560
Belgium,BEL,2023-02-13,587
Belgium,BEL,2023-02-14,606
Belgium,BEL,2023-02-15,621
Belgium,BEL,2023-02-16,656
Belgium,BEL,2023-02-17,660
Belgium,BEL,2023-02-18,709
Belgium,BEL,2023-02-19,721
Belgium,BEL,2023-02-20,727
Belgium,BEL,2023-02-21,773
Belgium,BEL,2023-02-22,806
Belgium,BEL,2023-02-23,837
Belgium,BEL,2023-02-24,854
Belgium,BEL,2023-02-25,870
Belgium,BEL,2023-02-26,870
Belgium,BEL,2023-02-27,871
Belgium,BEL,2023-02-28,873
Belgium,BEL,2023-03-01,914
Belgium,BEL,2023-03-02,911
Belgium,BEL,2023-03-03,920
Belgium,BEL,2023-03-04,917
Belgium,BEL,2023-03-05,938
Belgium,BEL,2023-03-06,998
Belgium,BEL,2023-03-07,1047
Belgium,BEL,2023-03-08,1069
Belgium,BEL,2023-03-09,1078
Belgium,BEL,2023-03-10,1115
Belgium,BEL,2023-03-11,1170
Belgium,BEL,2023-03-12,1184
Belgium,BEL,2023-03-13,1169
Belgium,BEL,2023-03-14,1189
Belgium,BEL,2023-03-15,1175
Belgium,BEL,2023-03-16,1207
Belgium,BEL,2023-03-17,1189
Belgium,BEL,2023-03-18,1162
Belgium,BEL,2023-03-19,1162
Belgium,BEL,2023-03-20,1142
Belgium,BEL,2023-03-21,1086
Belgium,BEL,2023-03-22,1055
Belgium,BEL,2023-03-23,1054
Belgium,BEL,2023-03-24,1055
Belgium,BEL,2023-03-25,1015
Belgium,BEL,2023-03-26,998
Belgium,BEL,2023-03-27,991
Belgium,BEL,2023-03-28,965
Belgium,BEL,2023-03-29,951
Belgium,BEL,2023-03-30,877
Belgium,BEL,2023-03-31,866
Belgium,BEL,2023-04-01,858
Belgium,BEL,2023-04-02,820
Belgium,BEL,2023-04-03,780
Belgium,BEL,2023-04-04,751
Belgium,BEL,2023-04-05,709
Belgium,BEL,2023-04-06,714
Belgium,BEL,2023-04-07,661
Belgium,BEL,2023-04-08,636
Belgium,BEL,2023-04-09,632
Belgium,BEL,2023-04-10,634
Belgium,BEL,2023-04-11,605
Belgium,BEL,2023-04-12,624
Belgium,BEL,2023-04-13,601
Belgium,BEL,2023-04-14,583
Belgium,BEL,2023-04-15,565
Belgium,BEL,2023-04-16,547
Belgium,BEL,2023-04-17,532
Belgium,BEL,2023-04-18,531
Belgium,BEL,2023-04-19,492
Belgium,BEL,2023-04-20,470
Belgium,BEL,2023-04-21,461
Belgium,BEL,2023-04-22,445
Belgium,BEL,2023-04-23,448
Belgium,BEL,2023-04-24,436
Belgium,BEL,2023-04-25,422
Belgium,BEL,2023-04-26,410
Belgium,BEL,2023-04-27,398
Belgium,BEL,2023-04-28,385
Belgium,BEL,2023-04-29,367
Belgium,BEL,2023-04-30,357
Belgium,BEL,2023-05-01,346
Belgium,BEL,2023-05-02,327
Belgium,BEL,2023-05-03,312
Belgium,BEL,2023-05-04,322
Belgium,BEL,2023-05-05,317
Belgium,BEL,2023-05-06,323
Belgium,BEL,2023-05-07,325
Belgium,BEL,2023-05-08,332
Belgium,BEL,2023-05-09,326
Belgium,BEL,2023-05-10,337
Belgium,BEL,2023-05-11,314
Belgium,BEL,2023-05-12,305
Belgium,BEL,2023-05-13,288
Belgium,BEL,2023-05-14,270
Belgium,BEL,2023-05-15,254
Belgium,BEL,2023-05-16,267
Belgium,BEL,2023-05-17,279
Belgium,BEL,2023-05-18,296
Belgium,BEL,2023-05-19,310
Belgium,BEL,2023-05-20,326
Belgium,BEL,2023-05-21,333
Belgium,BEL,2023-05-22,345
Belgium,BEL,2023-05-23,344
Belgium,BEL,2023-05-24,314
Belgium,BEL,2023-05-25,303
Belgium,BEL,2023-05-26,287
Belgium,BEL,2023-05-27,262
Belgium,BEL,2023-05-28,266
Belgium,BEL,2023-05-29,252
Belgium,BEL,2023-05-30,221
Belgium,BEL,2023-05-31,214
Belgium,BEL,2023-06-01,217
Belgium,BEL,2023-06-02,215
Belgium,BEL,2023-06-03,224
Belgium,BEL,2023-06-04,216
Belgium,BEL,2023-06-05,224
Belgium,BEL,2023-06-06,231
Belgium,BEL,2023-06-07,232
Belgium,BEL,2023-06-08,214
Belgium,BEL,2023-06-09,207
Belgium,BEL,2023-06-10,201
Belgium,BEL,2023-06-11,199
Belgium,BEL,2023-06-12,196
Belgium,BEL,2023-06-13,185
Belgium,BEL,2023-06-14,171
Belgium,BEL,2023-06-15,161
Belgium,BEL,2023-06-16,150
Belgium,BEL,2023-06-17,138
Belgium,BEL,2023-06-18,127
Belgium,BEL,2023-06-19,118
Belgium,BEL,2023-06-20,112
Belgium,BEL,2023-06-21,107
Belgium,BEL,2023-06-22,102
Belgium,BEL,2023-06-23,105
Belgium,BEL,2023-06-24,93
Belgium,BEL,2023-06-25,88
Belgium,BEL,2023-06-26,81
Belgium,BEL,2023-06-27,76
Chile,CHL,2020-04-07,660
Chile,CHL,2020-04-08,644
Chile,CHL,2020-04-09,636
Chile,CHL,2020-04-10,603
Chile,CHL,2020-04-11,580
Chile,CHL,2020-04-12,561
Chile,CHL,2020-04-13,558
Chile,CHL,2020-04-14,538
Chile,CHL,2020-04-15,550
Chile,CHL,2020-04-16,547
Chile,CHL,2020-04-17,578
Chile,CHL,2020-04-18,605
Chile,CHL,2020-04-19,618
Chile,CHL,2020-04-20,623
Chile,CHL,2020-04-21,635
Chile,CHL,2020-04-22,632
Chile,CHL,2020-04-23,634
Chile,CHL,2020-04-24,639
Chile,CHL,2020-04-25,654
Chile,CHL,2020-04-26,689
Chile,CHL,2020-04-27,707
Chile,CHL,2020-04-28,734
Chile,CHL,2020-04-29,796
Chile,CHL,2020-04-30,841
Chile,CHL,2020-05-01,897
Chile,CHL,2020-05-02,935
Chile,CHL,2020-05-03,1013
Chile,CHL,2020-05-04,1082
Chile,CHL,2020-05-05,1189
Chile,CHL,2020-05-06,1285
Chile,CHL,2020-05-07,1375
Chile,CHL,2020-05-08,1498
Chile,CHL,2020-05-09,1595
Chile,CHL,2020-05-10,1655
Chile,CHL,2020-05-11,1814
Chile,CHL,2020-05-12,1925
Chile,CHL,2020-05-13,2012
Chile,CHL,2020-05-14,2141
Chile,CHL,2020-05-15,2241
Chile,CHL,2020-05-16,2421
Chile,CHL,2020-05-17,2558
Chile,CHL,2020-05-18,2684
Chile,CHL,2020-05-19,2873
Chile,CHL,2020-05-20,3081
Chile,CHL,2020-05-21,3224
Chile,CHL,2020-05-22,3408
Chile,CHL,2020-05-23,3514
Chile,CHL,2020-05-24,3672
Chile,CHL,2020-05-25,3869
Chile,CHL,2020-05-26,3957
Chile,CHL,2020-05-27,4047
Chile,CHL,2020-05-28,4141
Chile,CHL,2020-05-29,4153
Chile,CHL,2020-05-30,4170
Chile,CHL,2020-05-31,4111
Chile,CHL,2020-06-01,4117
Chile,CHL,2020-06-02,4115
Chile,CHL,2020-06-03,4071
Chile,CHL,2020-06-04,4068
Chile,CHL,2020-06-05,4128
Chile,CHL,2020-06-06,4194
Chile,CHL,2020-06-07,4247
Chile,CHL,2020-06-08,4211
Chile,CHL,2020-06-09,4248
Chile,CHL,2020-06-10,4324
Chile,CHL,2020-06-11,4336
Chile,CHL,2020-06-12,4279
Chile,CHL,2020-06-13,4258
Chile,CHL,2020-06-14,4213
Chile,CHL,2020-06-15,4157
Chile,CHL,2020-06-16,4137
Chile,CHL,2020-06-17,4044
Chile,CHL,2020-06-18,4036
Chile,CHL,2020-06-19,4057
Chile,CHL,2020-06-20,3974
Chile,CHL,2020-06-21,3924
Chile,CHL,2020-06-22,3928
Chile,CHL,2020-06-23,3811
Chile,CHL,2020-06-24,3793
Chile,CHL,2020-06-25,3668
Chile,CHL,2020-06-26,3589
Chile,CHL,2020-06-27,3528
Chile,CHL,2020-06-28,3498
Chile,CHL,2020-06-29,3284
Chile,CHL,2020-06-30,3194
Chile,CHL,2020-07-01,3136
Chile,CHL,2020-07-02,3069
Chile,CHL,2020-07-03,2989
Chile,CHL,2020-07-04,2882
Chile,CHL,2020-07-05,2781
Chile,CHL,2020-07-06,2845
Chile,CHL,2020-07-07,2838
Chile,CHL,2020-07-08,2718
Chile,CHL,2020-07-09,2739
Chile,CHL,2020-07-10,2669
Chile,CHL,2020-07-11,2631
Chile,CHL,2020-07-12,2600
Chile,CHL,2020-07-13,2482
Chile,CHL,2020-07-14,2417
Chile,CHL,2020-07-15,2348
Chile,CHL,2020-07-16,2209
Chile,CHL,2020-07-17,2156
Chile,CHL,2020-07-18,2140
Chile,CHL,2020-07-19,2082
Chile,CHL,2020-07-20,2063
Chile,CHL,2020-07-21,1973
Chile,CHL,2020-07-22,1955
Chile,CHL,2020-07-23,1943
Chile,CHL,2020-07-24,1881
Chile,CHL,2020-07-25,1798
Chile,CHL,2020-07-26,1798
Chile,CHL,2020-07-27,1776
Chile,CHL,2020-07-28,1805
Chile,CHL,2020-07-29,1772
Chile,CHL,2020-07-30,1736
Chile,CHL,2020-07-31,1726
Chile,CHL,2020-08-01,1752
Chile,CHL,2020-08-02,1720
Chile,CHL,2020-08-03,1685
Chile,CHL,2020-08-04,1617
Chile,CHL,2020-08-05,1585
Chile,CHL,2020-08-06,1581
Chile,CHL,2020-08-07,1553
Chile,CHL,2020-08-08,1512
Chile,CHL,2020-08-09,1504
Chile,CHL,2020-08-10,1484
Chile,CHL,2020-08-11,1474
Chile,CHL,2020-08-12,1486
Chile,CHL,2020-08-13,1467
Chile,CHL,2020-08-14,1451
Chile,CHL,2020-08-15,1467
Chile,CHL,2020-08-16,1457
Chile,CHL,2020-08-17,1443
Chile,CHL,2020-08-18,1424
Chile,CHL,2020-08-19,1430
Chile,CHL,2020-08-20,1406
Chile,CHL,2020-08-21,1401
Chile,CHL,2020-08-22,1361
Chile,CHL,2020-08-23,1360
Chile,CHL,2020-08-24,1360
Chile,CHL,2020-08-25,1376
Chile,CHL,2020-08-26,1320
Chile,CHL,2020-08-27,1363
Chile,CHL,2020-08-28,1356
Chile,CHL,2020-08-29,1374
Chile,CHL,2020-08-30,1373
Chile,CHL,2020-08-31,1391
Chile,CHL,2020-09-01,1401
Chile,CHL,2020-09-02,1418
Chile,CHL,2020-09-03,1380
Chile,CHL,2020-09-04,1400
Chile,CHL,2020-09-05,1418
Chile,CHL,2020-09-06,1422
Chile,CHL,2020-09-07,1425
Chile,CHL,2020-09-08,1383
Chile,CHL,2020-09-09,1376
Chile,CHL,2020-09-10,1368
Chile,CHL,2020-09-11,1353
Chile,CHL,2020-09-12,1326
Chile,CHL,2020-09-13,1305
Chile,CHL,2020-09-14,1274
Chile,CHL,2020-09-15,1300
Chile,CHL,2020-09-16,1289
Chile,CHL,2020-09-17,1282
Chile,CHL,2020-09-18,1242
Chile,CHL,2020-09-19,1231
Chile,CHL,2020-09-20,1236
Chile,CHL,2020-09-21,1247
Chile,CHL,2020-09-22,1208
Chile,CHL,2020-09-23,1205
Chile,CHL,2020-09-24,1208
Chile,CHL,2020-09-25,1224
Chile,CHL,2020-09-26,1219
Chile,CHL,2020-09-27,1207
Chile,CHL,2020-09-28,1206
Chile,CHL,2020-09-29,1236
Chile,CHL,2020-09-30,1255
Chile,CHL,2020-10-01,1231
Chile,CHL,2020-10-02,1248
Chile,CHL,2020-10-03,1261
Chile,CHL,2020-10-04,1266
Chile,CHL,2020-10-05,1238
Chile,CHL,2020-10-06,1240
Chile,CHL,2020-10-07,1204
Chile,CHL,2020-10-08,1210
Chile,CHL,2020-10-09,1190
Chile,CHL,2020-10-10,1192
Chile,CHL,2020-10-11,1184
Chile,CHL,2020-10-12,1140
Chile,CHL,2020-10-13,1089
Chile,CHL,2020-10-14,1080
Chile,CHL,2020-10-15,1096
Chile,CHL,2020-10-16,1096
Chile,CHL,2020-10-17,1059
Chile,CHL,2020-10-18,1060
Chile,CHL,2020-10-19,1086
Chile,CHL,2020-10-20,1088
Chile,CHL,2020-10-21,1100
Chile,CHL,2020-10-22,1053
Chile,CHL,2020-10-23,1031
Chile,CHL,2020-10-24,1033
Chile,CHL,2020-10-25,1016
Chile,CHL,2020-10-26,1008
Chile,CHL,2020-10-27,1013
Chile,CHL,2020-10-28,975
Chile,CHL,2020-10-29,983
Chile,CHL,2020-10-30,988
Chile,CHL,2020-10-31,976
Chile,CHL,2020-11-01,955
Chile,CHL,2020-11-02,951
Chile,CHL,2020-11-03,945
Chile,CHL,2020-11-04,948
Chile,CHL,2020-11-05,932
Chile,CHL,2020-11-06,918
Chile,CHL,2020-11-07,931
Chile,CHL,2020-11-08,949
Chile,CHL,2020-11-09,950
Chile,CHL,2020-11-10,931
Chile,CHL,2020-11-11,945
Chile,CHL,2020-11-12,952
Chile,CHL,2020-11-13,952
Chile,CHL,2020-11-14,942
Chile,CHL,2020-11-15,933
Chile,CHL,2020-11-16,912
Chile,CHL,2020-11-17,915
Chile,CHL,2020-11-18,933
Chile,CHL,2020-11-19,947
Chile,CHL,2020-11-20,968
Chile,CHL,2020-11-21,981
Chile,CHL,2020-11-22,1004
Chile,CHL,2020-11-23,1023
Chile,CHL,2020-11-24,1023
Chile,CHL,2020-11-25,1022
Chile,CHL,2020-11-26,1023
Chile,CHL,2020-11-27,1007
Chile,CHL,2020-11-28,1024
Chile,CHL,2020-11-29,1014
Chile,CHL,2020-11-30,1003
Chile,CHL,2020-12-01,1023
Chile,CHL,2020-12-02,984
Chile,CHL,2020-12-03,959
Chile,CHL,2020-12-04,926
Chile,CHL,2020-12-05,902
Chile,CHL,2020-12-06,908
Chile,CHL,2020-12-07,943
Chile,CHL,2020-12-08,899
Chile,CHL,2020-12-09,938
Chile,CHL,2020-12-10,979
Chile,CHL,2020-12-11,1023
Chile,CHL,2020-12-12,1044
Chile,CHL,2020-12-13,1042
Chile,CHL,2020-12-14,1061
Chile,CHL,2020-12-15,1090
Chile,CHL,2020-12-16,1096
Chile,CHL,2020-12-17,1113
Chile,CHL,2020-12-18,1110
Chile,CHL,2020-12-19,1127
Chile,CHL,2020-12-20,1143
Chile,CHL,2020-12-21,1135
Chile,CHL,2020-12-22,1188
Chile,CHL,2020-12-23,1221
Chile,CHL,2020-12-24,1238
Chile,CHL,2020-12-25,1212
Chile,CHL,2020-12-26,1248
Chile,CHL,2020-12-27,1296
Chile,CHL,2020-12-28,1336
Chile,CHL,2020-12-29,1320
Chile,CHL,2020-12-30,1317
Chile,CHL,2020-12-31,1318
Chile,CHL,2021-01-01,1360
Chile,CHL,2021-01-02,1381
Chile,CHL,2021-01-03,1416
Chile,CHL,2021-01-04,1445
Chile,CHL,2021-01-05,1553
Chile,CHL,2021-01-06,1618
Chile,CHL,2021-01-07,1700
Chile,CHL,2021-01-08,1817
Chile,CHL,2021-01-09,1871
Chile,CHL,2021-01-10,1886
Chile,CHL,2021-01-11,1957
Chile,CHL,2021-01-12,1981
Chile,CHL,2021-01-13,2067
Chile,CHL,2021-01-14,2111
Chile,CHL,2021-01-15,2150
Chile,CHL,2021-01-16,2214
Chile,CHL,2021-01-17,2284
Chile,CHL,2021-01-18,2308
Chile,CHL,2021-01-19,2366
Chile,CHL,2021-01-20,2382
Chile,CHL,2021-01-21,2399
Chile,CHL,2021-01-22,2425
Chile,CHL,2021-01-23,2433
Chile,CHL,2021-01-24,2460
Chile,CHL,2021-01-25,2480
Chile,CHL,2021-01-26,2502
Chile,CHL,2021-01-27,2499
Chile,CHL,2021-01-28,2555
Chile,CHL,2021-01-29,2571
Chile,CHL,2021-01-30,2558
Chile,CHL,2021-01-31,2508
Chile,CHL,2021-02-01,2517
Chile,CHL,2021-02-02,2484
Chile,CHL,2021-02-03,2466
Chile,CHL,2021-02-04,2411
Chile,CHL,2021-02-05,2389
Chile,CHL,2021-02-06,2340
Chile,CHL,2021-02-07,2329
Chile,CHL,2021-02-08,2294
Chile,CHL,2021-02-09,2262
Chile,CHL,2021-02-10,2249
Chile,CHL,2021-02-11,2230
Chile,CHL,2021-02-12,2218
Chile,CHL,2021-02-13,2206
Chile,CHL,2021-02-14,2184
Chile,CHL,2021-02-15,2182
Chile,CHL,2021-02-16,2215
Chile,CHL,2021-02-17,2226
Chile,CHL,2021-02-18,2230
Chile,CHL,2021-02-19,2242
Chile,CHL,2021-02-20,2277
Chile,CHL,2021-02-21,2337
Chile,CHL,2021-02-22,2308
Chile,CHL,2021-02-23,2309
Chile,CHL,2021-02-24,2344
Chile,CHL,2021-02-25,2340
Chile,CHL,2021-02-26,2339
Chile,CHL,2021-02-27,2325
Chile,CHL,2021-02-28,2347
Chile,CHL,2021-03-01,2386
Chile,CHL,2021-03-02,2397
